from,to,date,value
2709875,17,2017-06-19,399447277410.0
2709952,2712357,2017-06-19,370255480.0
17,2712382,2017-06-19,3006836440.0
2707830,17,2017-06-19,18790789980.0
2712900,2713036,2017-06-19,51022548220.0
189327,2713213,2017-06-19,10001285580.0
2709952,2709684,2017-06-19,8114062140.0
17,2710505,2017-06-19,55990000000.0
9854,247146,2017-06-19,100000.0
114920,2712836,2017-06-19,25000000000.0
247907,2712371,2017-06-19,1318442453.0
296233,2712375,2017-06-19,20597006500.0
2709952,2708183,2017-06-20,1000000000.0
2481081,2712387,2017-06-20,10000000000.0
256505,2710214,2017-06-20,15643447900.0
2712391,2178753,2017-06-20,1000000000.0
2712383,2709952,2017-06-20,1000000000.0
2712398,2712399,2017-06-20,91000000.0
244082,2712394,2017-06-20,21700000000.0
2712386,2709952,2017-06-20,18000000000.0
2712388,2712389,2017-06-20,746466600.0
296233,2712386,2017-06-20,18000000000.0
17,2711548,2017-06-20,799990000000.0
2709952,2709218,2017-06-20,2632824380.0
2712391,2178753,2017-06-20,906072400000.0
2712394,2709952,2017-06-20,21700000000.0
2709952,104288,2017-06-20,2104630260.0
2712387,2709952,2017-06-20,10000000000.0
2711445,2712384,2017-06-20,1000000.0
244082,2712395,2017-06-20,21700000000.0
2712393,2709952,2017-06-20,21800000000.0
256505,2210933,2017-06-20,32875391700.0
2712395,2709952,2017-06-20,21700000000.0
17,2712392,2017-06-20,13361313670.0
17,338374,2017-06-20,14039295770.0
296233,2712385,2017-06-20,20000000000.0
2709952,2712390,2017-06-20,5266645950.0
17,1755583,2017-06-20,25990000000.0
2712396,2712397,2017-06-20,545989080.0
244082,2712393,2017-06-20,21800000000.0
2712382,2709952,2017-06-20,3006836440.0
2712379,2712380,2017-06-20,2930375000.0
2712385,2709952,2017-06-20,20000000000.0
2712381,2709952,2017-06-20,23467744840.0
2712357,2712356,2017-06-21,1000000000.0
17,104454,2017-06-21,14217704290.0
322322,2475494,2017-06-21,151900000000.0
17,5818,2017-06-21,9990000000.0
2712357,2712356,2017-06-21,91949952480.0
1755414,2712410,2017-06-21,9200635195.0
17,400896,2017-06-21,26801480860.0
17,350564,2017-06-21,19990000000.0
322322,312761,2017-06-21,160000000000.0
2711459,2712401,2017-06-21,5000000000.0
322322,312761,2017-06-21,100000000000.0
17,2710407,2017-06-21,114990000000.0
2711880,2712400,2017-06-21,20000000000.0
117719,2712407,2017-06-21,400000000000.0
64062,2708749,2017-06-21,6990000000.0
17,1755414,2017-06-21,9200635190.0
117719,2712407,2017-06-21,300000000000.0
322322,2475494,2017-06-21,6000000.0
33393,2712402,2017-06-21,26990465240.0
2712408,2712409,2017-06-21,1075608120.0
17,1755457,2017-06-21,29990000000.0
2604453,2708795,2017-06-21,21000000000.0
322322,312761,2017-06-21,1000000000.0
17,249180,2017-06-21,9990000000.0
17,2710505,2017-06-21,182080000000.0
17,5818,2017-06-21,27940000000.0
250791,250792,2017-06-21,4000000000.0
2712404,2712405,2017-06-21,5000000000.0
17,5818,2017-06-21,24990000000.0
64062,2708749,2017-06-21,1000000000.0
17,1755583,2017-06-21,25990000000.0
17,307411,2017-06-21,35509363740.0
17,2712403,2017-06-21,20340740.0
17,2712406,2017-06-21,1768319850.0
2712356,2712357,2017-06-21,1000000000.0
17,5818,2017-06-21,40000000.0
322322,2475494,2017-06-21,1060000000.0
17,212410,2017-06-21,990000000.0
17,1908518,2017-06-21,19843160340.0
2709952,2712437,2017-06-22,37086500000.0
65844,2711456,2017-06-22,200000000.0
299817,2712414,2017-06-22,2779973930.0
2712415,299817,2017-06-22,2779900000.0
2709390,17,2017-06-22,7000000000.0
2712413,251090,2017-06-22,1471576470.0
17,117275,2017-06-22,2100000000.0
17,1755617,2017-06-22,2390043480.0
1755414,252257,2017-06-22,102974367.0
2709952,253544,2017-06-22,8312110.0
2709952,486287,2017-06-22,24614171000.0
2481426,2712412,2017-06-22,10000000.0
2597280,230220,2017-06-22,8000000000.0
2712434,2712435,2017-06-22,11938711400.0
17,306798,2017-06-22,22438089470.0
17,2712422,2017-06-22,384112690.0
2712427,2712430,2017-06-22,160000000000.0
17,198120,2017-06-22,150000000000.0
341999,2711879,2017-06-22,500000000.0
17,2062500,2017-06-22,990000000.0
299817,17294,2017-06-22,3593052090.0
254518,115586,2017-06-22,1000000000.0
256505,67646,2017-06-22,300000000000.0
17,242567,2017-06-22,27136137590.0
17,350564,2017-06-22,25652658960.0
256505,343716,2017-06-22,2300000000.0
1755414,2710271,2017-06-22,2104546253.0
2709952,2706782,2017-06-22,342858940.0
2710699,17,2017-06-22,257941239600.0
2705232,2709390,2017-06-22,2000000000.0
17,2712423,2017-06-22,595977030.0
2712428,2712428,2017-06-22,176760400.0
17,306798,2017-06-22,1286737418310.0
17,320958,2017-06-22,849632940.0
2481426,2712412,2017-06-22,763840990.0
328556,357395,2017-06-22,300000000.0
65844,2711456,2017-06-22,110000000000.0
17,2706441,2017-06-22,25000000000.0
256505,2710699,2017-06-22,85258345200.0
256505,238841,2017-06-22,500000000000.0
17,248548,2017-06-22,6811139630.0
256505,2712420,2017-06-22,47194758000.0
17,22352,2017-06-22,130567720720.0
442385,2711770,2017-06-22,12500000000.0
2712435,17,2017-06-22,11938711400.0
2710437,17,2017-06-22,5149545300.0
2709952,253544,2017-06-22,7740190.0
1854085,2712044,2017-06-22,1000000000.0
2479860,230220,2017-06-22,10000000000.0
256505,72841,2017-06-22,6590000000.0
2711459,2712431,2017-06-22,5000000000.0
2709952,2711459,2017-06-22,4999000000.0
1755414,2709532,2017-06-22,1547132700.0
329186,2710301,2017-06-22,20241700000.0
357395,328556,2017-06-22,300631160.0
17,2712416,2017-06-22,64345241570.0
250899,2712426,2017-06-22,5350518330.0
2712432,2712433,2017-06-22,94653476160.0
2709952,253544,2017-06-22,7571390.0
2709952,253544,2017-06-22,39498520.0
2711879,17,2017-06-22,500000000.0
2709952,2712437,2017-06-22,9029489770.0
17,2711507,2017-06-22,4138941520.0
2709952,2709969,2017-06-22,3484599260.0
256505,2712438,2017-06-22,65085149700.0
256505,251459,2017-06-22,1000000000.0
17,1755414,2017-06-22,2104546250.0
17,1755583,2017-06-22,25990000000.0
70303,65334,2017-06-22,3119000000.0
2712424,299157,2017-06-22,111111.0
2705232,2709390,2017-06-22,3000000000.0
2709952,2712436,2017-06-22,1724840680.0
2709952,115617,2017-06-22,2109978160.0
2709549,2712418,2017-06-22,1000000000000.0
17,1755617,2017-06-22,70000000.0
2709952,2711880,2017-06-22,19999000000.0
2712421,2712427,2017-06-22,319793802380.0
256505,2710437,2017-06-22,5149545300.0
2597280,2712429,2017-06-22,2000000000.0
351124,2712421,2017-06-22,159990000000.0
256505,2710699,2017-06-22,72682894400.0
256505,70303,2017-06-22,3119000000.0
251090,2712417,2017-06-22,1471576470.0
17,117281,2017-06-22,100000000.0
250901,2712425,2017-06-22,13854823100.0
17,248700,2017-06-22,1790000000.0
17,117281,2017-06-22,4000000000.0
256505,2710502,2017-06-22,49969980000.0
256505,337442,2017-06-22,376000000000.0
17,330859,2017-06-22,3611953830.0
1453221,2707979,2017-06-22,25100000000.0
2712422,2337263,2017-06-22,384112690.0
17,2712419,2017-06-22,99710000000.0
2712417,1755414,2017-06-22,1471576470.0
322645,2712411,2017-06-22,20000000000.0
302508,2710697,2017-06-22,50000000000.0
2709952,2706782,2017-06-22,3085822560.0
17,2062500,2017-06-22,5617382950.0
256505,348605,2017-06-22,7710000000.0
256505,2710699,2017-06-22,50000000000.0
2709952,2712437,2017-06-22,37086509270.0
2707979,17,2017-06-22,25100000000.0
2712414,2712415,2017-06-22,2779900000.0
2709952,2712437,2017-06-22,33010490880.0
50166,2712441,2017-06-23,169508800000.0
1755505,2712457,2017-06-23,100000000000.0
2709952,248164,2017-06-23,620397820.0
2712431,2709952,2017-06-23,5000000000.0
17,2710478,2017-06-23,3788904460.0
250914,2712440,2017-06-23,250000000.0
17,1755414,2017-06-23,993837170.0
2712452,2470856,2017-06-23,500000000.0
2709952,330742,2017-06-23,30054332240.0
2712460,1755414,2017-06-23,9200635195.0
1693350,2711462,2017-06-23,120000000000.0
2337263,2712448,2017-06-23,17673697008.0
225834,2712464,2017-06-23,5000000000.0
2337263,2471755,2017-06-23,165189924771.0
2712456,2709952,2017-06-23,10000000000.0
2712463,65425,2017-06-23,18256457940.0
2709952,248150,2017-06-23,909889660.0
2709952,2712461,2017-06-23,3006836440.0
2709952,4651,2017-06-23,2241456850.0
2712445,2709952,2017-06-23,52000000000.0
2712446,2709952,2017-06-23,40000000000.0
2712444,17,2017-06-23,100000000000.0
17,1755583,2017-06-23,27990000000.0
2712455,2712456,2017-06-23,10000000000.0
2712447,2709952,2017-06-23,24212989920.0
2712443,2712444,2017-06-23,100000000000.0
2712437,2712446,2017-06-23,40000000000.0
2709952,2080839,2017-06-23,2911543170.0
2712453,304052,2017-06-23,522246300000.0
2712401,2709952,2017-06-23,5000000000.0
17,242527,2017-06-23,2211605540.0
17,2704654,2017-06-23,990000000.0
343716,2710087,2017-06-23,2290000000.0
2337263,2712448,2017-06-23,1994765938.0
2709952,115616,2017-06-23,45705586460.0
2712458,381720,2017-06-23,3000000000.0
326728,2708270,2017-06-23,9.99e+18
17,2710478,2017-06-23,90000000.0
2712430,305975,2017-06-23,160000000000.0
2490094,2711675,2017-06-23,750000000000.0
2337263,2471755,2017-06-23,4994691351.0
1755414,2709532,2017-06-23,9190635195.0
2712428,2712428,2017-06-23,176760400.0
2712427,306433,2017-06-23,159793802380.0
17,4042,2017-06-23,760000000.0
343631,2712442,2017-06-23,3242421150.0
326728,2708270,2017-06-23,9990000000.0
17,2710407,2017-06-23,184564544050.0
2712437,2712445,2017-06-23,52000000000.0
2712397,2709952,2017-06-23,545989080.0
251011,104860,2017-06-23,300000000.0
2709952,2712455,2017-06-23,9999000000.0
2712459,1755414,2017-06-23,18377964240.0
104860,251011,2017-06-23,300000000.0
2712437,2712447,2017-06-23,24212989920.0
2470856,2470856,2017-06-23,500000000.0
17,223772,2017-06-23,46688742400.0
2710148,2712459,2017-06-23,18377964240.0
17,115510,2017-06-23,1490000000.0
1755414,2709532,2017-06-23,18367964240.0
2712400,2709952,2017-06-23,20000000000.0
72841,2712449,2017-06-23,287590000000.0
2709952,114147,2017-06-23,5903796760.0
2712442,2709952,2017-06-23,3242421150.0
2709952,2711549,2017-06-23,13635098600.0
337442,2712454,2017-06-23,375900000000.0
328556,2712462,2017-06-23,100000000.0
1755505,2712457,2017-06-23,250000000.0
2712399,2709952,2017-06-23,91000000.0
1755414,245409,2017-06-23,993837179.0
17,244401,2017-06-23,9000000000.0
2712450,2712451,2017-06-23,335490155560.0
2709952,343631,2017-06-23,3241421150.0
2712439,38764,2017-06-23,1258926710.0
104860,251006,2017-06-23,300000000.0
2712410,2712460,2017-06-23,9200635195.0
17,2709536,2017-06-23,35000000000.0
2709952,253544,2017-06-23,7711380.0
1693350,2711462,2017-06-23,510000000000.0
2709952,253544,2017-06-24,7258280.0
256505,2339996,2017-06-24,9378612000.0
17,2712484,2017-06-24,77314460.0
256505,1744184,2017-06-24,1000000000.0
17,442385,2017-06-24,12490000000.0
17,2712475,2017-06-24,684990000000.0
256505,304052,2017-06-24,677753700000.0
17,2711446,2017-06-24,100913200790.0
256505,2710437,2017-06-24,8262029700.0
256505,2712466,2017-06-24,38507027040.0
2474922,251107,2017-06-24,1000000000.0
2710437,17,2017-06-24,8828262900.0
256505,2709506,2017-06-24,600000000000.0
2712489,442754,2017-06-24,24134000000.0
2710437,17,2017-06-24,8709981300.0
2709952,318071,2017-06-24,475668830.0
2704654,2712478,2017-06-24,500000000.0
2710437,17,2017-06-24,8441649900.0
2712298,2712488,2017-06-24,300000000.0
252019,2093314,2017-06-24,993379848.0
249806,2708686,2017-06-24,1000000000.0
2709952,253544,2017-06-24,532809510.0
2712455,2712487,2017-06-24,5000000000.0
2708057,17,2017-06-24,200000000000.0
252345,2705634,2017-06-24,102313364410.0
252345,2705634,2017-06-24,5000000.0
17,2710315,2017-06-24,249350070.0
256505,2712467,2017-06-24,15773211000.0
256505,2708057,2017-06-24,200000000000.0
299096,251107,2017-06-24,115000000000.0
299096,2474922,2017-06-24,110000000000.0
256505,2708504,2017-06-24,25453155800.0
2712476,2712477,2017-06-24,31314000000.0
2712470,2712471,2017-06-24,483648710.0
2709952,318071,2017-06-24,4817612400.0
2712470,2712485,2017-06-24,483648710.0
256505,2710437,2017-06-24,8441649900.0
256505,2712465,2017-06-24,125000000000.0
256505,2708504,2017-06-24,25508765700.0
2704654,2712480,2017-06-24,100000000.0
256505,1698465,2017-06-24,100000000000.0
256505,2710437,2017-06-24,8828262900.0
256505,302508,2017-06-24,80000000000.0
2709952,318071,2017-06-24,2828513080.0
256505,2710502,2017-06-24,49584366000.0
17,2710035,2017-06-24,29990000000.0
256505,466214,2017-06-24,200000000000.0
2709952,219128,2017-06-24,3000000000.0
256505,2710437,2017-06-24,9072118800.0
92364,2712482,2017-06-24,5341221970.0
2712468,2712469,2017-06-24,3150000000.0
2712473,2712474,2017-06-24,6234936260.0
17,73946,2017-06-24,351102408850.0
2335643,2712483,2017-06-24,2625919117.0
256505,2710502,2017-06-24,49950000000.0
256505,2710437,2017-06-24,8709981300.0
256505,2712472,2017-06-24,20000000000.0
2709952,318071,2017-06-24,20709337230.0
17,2711111,2017-06-24,221040000000.0
252345,2705634,2017-06-24,102318364410.0
2709952,252345,2017-06-24,19950029100.0
17,22875,2017-06-24,8853851950.0
17,2709952,2017-06-24,114990000000.0
2708057,17,2017-06-24,100000000000.0
17,1755583,2017-06-24,27990000000.0
17,2093314,2017-06-24,247216010.0
256505,296579,2017-06-24,20000000000.0
17,442754,2017-06-24,990000000.0
2712489,442754,2017-06-24,1000000000.0
256505,2712438,2017-06-24,67461570900.0
296579,2712479,2017-06-24,20000000000.0
256505,2710502,2017-06-24,49995254700.0
256505,2708057,2017-06-24,100000000000.0
17,2712486,2017-06-24,2990000000.0
2710437,17,2017-06-24,8262029700.0
256505,2710502,2017-06-24,50315634000.0
299096,2474922,2017-06-24,11000000000.0
2709952,2712481,2017-06-24,1048528640.0
2710437,17,2017-06-24,9072118800.0
17,350564,2017-06-24,9990000000.0
17,2709952,2017-06-25,51990000000.0
17,251217,2017-06-25,1008455260.0
1755414,2712501,2017-06-25,378248787.0
17,2712494,2017-06-25,50000000.0
250598,2712503,2017-06-25,15789998800.0
2704654,2712490,2017-06-25,200000000.0
2709952,329351,2017-06-25,11108315070.0
2709876,2709877,2017-06-25,755000000.0
256505,2710437,2017-06-25,9167023800.0
2712501,2337263,2017-06-25,378248787.0
2710478,2710479,2017-06-25,3878904460.0
256505,2708504,2017-06-25,25564909500.0
256505,2710502,2017-06-25,49968981000.0
2709952,196026,2017-06-25,3000000000.0
17,320553,2017-06-25,10398606070.0
2709952,296233,2017-06-25,49828914500.0
17,338374,2017-06-25,59294416190.0
2709952,2707636,2017-06-25,310000000.0
2707636,2712497,2017-06-25,40000000.0
17,427238,2017-06-25,510000000.0
2709952,253544,2017-06-25,593889850.0
17,2711446,2017-06-25,3900535830.0
2709952,2712500,2017-06-25,500000000.0
2709952,253544,2017-06-25,9012210.0
17,442754,2017-06-25,990000000.0
17,246626,2017-06-25,1090003680.0
17,308045,2017-06-25,129308984870.0
2710437,17,2017-06-25,9167023800.0
256505,2711550,2017-06-25,26000000000.0
256505,2712148,2017-06-25,9237224130.0
2712491,2712493,2017-06-25,4287556290.0
17,2712506,2017-06-25,2705647600.0
256505,335263,2017-06-25,2000000000.0
2712504,2712505,2017-06-25,249000000.0
2709952,296233,2017-06-25,59930997200.0
304305,2708173,2017-06-25,807000000.0
17,2709952,2017-06-25,55990000000.0
256505,2710447,2017-06-25,27378194400.0
2712491,2712492,2017-06-25,1000000000.0
256505,2710502,2017-06-25,49950000000.0
256505,1744184,2017-06-25,200222850400.0
17,2712499,2017-06-25,81047730.0
205196,2712506,2017-06-25,7175464760.0
256505,2331765,2017-06-25,37105057800.0
219052,2712498,2017-06-25,300000000.0
2712498,17,2017-06-25,300000000.0
17,1755583,2017-06-25,27990000000.0
2712499,2337263,2017-06-25,81047730.0
2712501,2337263,2017-06-25,365648726.0
253544,2712496,2017-06-25,500000000.0
1755414,461117,2017-06-25,9824056676.0
17,1755414,2017-06-25,9824056670.0
17,104860,2017-06-25,3150000000.0
2709952,2712504,2017-06-25,117363950.0
2712496,2709952,2017-06-25,500000000.0
1755414,2712501,2017-06-25,365648726.0
2712495,74072,2017-06-25,331994201490.0
17,2712502,2017-06-25,390000000.0
17,2709952,2017-06-25,16990000000.0
17,342642,2017-06-25,8990000000.0
17,342642,2017-06-25,990000000.0
17,237929,2017-06-25,90000000.0
17,2711691,2017-06-25,990000000.0
2709952,253544,2017-06-26,4469840.0
323747,2712508,2017-06-26,30000000000.0
256505,335818,2017-06-26,50149800000.0
2712497,2709952,2017-06-26,40000000.0
2204,2711587,2017-06-26,10100000000.0
2712492,2709952,2017-06-26,1000000000.0
17,2709952,2017-06-26,30990000000.0
250701,2712514,2017-06-26,3660754240.0
104860,251310,2017-06-26,300000000.0
2712518,17,2017-06-26,32459646170.0
301743,2712513,2017-06-26,20000000000.0
251351,251352,2017-06-26,14207042440.0
2709952,115617,2017-06-26,25957167480.0
328556,357395,2017-06-26,10000000.0
2712520,2709952,2017-06-26,20000000000.0
348605,2712512,2017-06-26,7650000000.0
2709952,348605,2017-06-26,59000000.0
256505,2331765,2017-06-26,15831952200.0
2712523,1755418,2017-06-26,185848551280.0
2712469,2709952,2017-06-26,3150000000.0
17,1755414,2017-06-26,3706915260.0
2709952,115617,2017-06-26,32965677650.0
17,2712523,2017-06-26,49990000000.0
2712521,2712522,2017-06-26,2513212280.0
104860,251283,2017-06-26,300000000.0
2712516,17,2017-06-26,10010052740.0
2712515,2712516,2017-06-26,10010052740.0
17,83297,2017-06-26,11190590510.0
17,461314,2017-06-26,636920250.0
17,2711963,2017-06-26,13876652150.0
104860,251277,2017-06-26,300000000.0
2712038,2712520,2017-06-26,20000000000.0
1428858,2712525,2017-06-26,5926796340.0
2708057,17,2017-06-26,288000000000.0
2709952,115617,2017-06-26,32001671520.0
2712507,307177,2017-06-26,1189391826280.0
17,310610,2017-06-26,9058388190.0
256505,2708057,2017-06-26,288000000000.0
2712482,2709952,2017-06-26,5341221970.0
104860,251306,2017-06-26,300000000.0
348605,2712510,2017-06-26,60000000.0
2712410,2712460,2017-06-26,9000000000.0
104860,251309,2017-06-26,300000000.0
252812,2712524,2017-06-26,23267753650.0
2709952,233265,2017-06-26,15809927000.0
301743,2712517,2017-06-26,18479051060.0
2709952,2711549,2017-06-26,6790556400.0
256505,335263,2017-06-26,3000000000.0
2712493,2709952,2017-06-26,4287556290.0
104860,251314,2017-06-26,300000000.0
2712510,2709952,2017-06-26,60000000.0
104860,251313,2017-06-26,300000000.0
104860,251307,2017-06-26,300000000.0
17,2712518,2017-06-26,32459646170.0
17,455702,2017-06-26,135647197540.0
256505,2708057,2017-06-26,300000000000.0
2709952,115617,2017-06-26,30932336190.0
2711727,2709139,2017-06-26,300000000000.0
2712509,2709952,2017-06-26,60000000.0
17,2709952,2017-06-26,112990000000.0
17,97886,2017-06-26,11990000000.0
2708057,17,2017-06-26,300000000000.0
304305,2708173,2017-06-26,565000000000.0
1755414,251582,2017-06-26,163575062.0
2712494,2709952,2017-06-26,50000000.0
17,2005199,2017-06-26,316038900.0
2712511,17,2017-06-26,40000000000.0
17,308983,2017-06-26,19970000000.0
348605,2712509,2017-06-26,60000000.0
328556,2712462,2017-06-26,100000000.0
256505,67660,2017-06-26,999083500.0
449574,2711355,2017-06-26,16076000000.0
104860,251315,2017-06-26,300000000.0
17,1755583,2017-06-26,27990000000.0
2712505,2709952,2017-06-26,249000000.0
17,2709952,2017-06-26,4990000000.0
104860,251279,2017-06-26,300000000.0
2709952,115617,2017-06-26,62239402760.0
17,461314,2017-06-26,313824780.0
17,442754,2017-06-26,17757364400.0
2709952,2711549,2017-06-26,1660001180.0
2712512,2709952,2017-06-26,7650000000.0
17,1755536,2017-06-26,21000000000.0
328556,357395,2017-06-26,100000000.0
104860,251278,2017-06-26,300000000.0
2711644,2711645,2017-06-26,5000000000.0
17,461261,2017-06-26,290000000.0
1755414,104288,2017-06-26,3706915267.0
17,2710645,2017-06-26,11990000000.0
2712513,2709952,2017-06-26,20000000000.0
256505,2710447,2017-06-26,27522350100.0
17,1693350,2017-06-26,517742255940.0
2709952,2712519,2017-06-26,373655140.0
2712517,2709952,2017-06-26,18479051060.0
75688,2712511,2017-06-26,40000000000.0
17,308045,2017-06-26,126796053030.0
2709952,251064,2017-06-26,21703551260.0
2709952,310610,2017-06-27,22937412470.0
17,1755583,2017-06-27,27990000000.0
17,1755414,2017-06-27,29976041870.0
17,2712533,2017-06-27,152770000000.0
2708057,17,2017-06-27,300000000000.0
17,2709952,2017-06-27,24990000000.0
17,2712542,2017-06-27,90000000.0
256505,2712531,2017-06-27,2997029100.0
17,1755414,2017-06-27,2878056030.0
2709952,249483,2017-06-27,29217992400.0
2709952,249483,2017-06-27,28761572400.0
2712536,2337263,2017-06-27,395383260.0
17,2712536,2017-06-27,395383260.0
2709952,249483,2017-06-27,14567719550.0
2709952,249483,2017-06-27,28701434000.0
17,2709633,2017-06-27,13379298710.0
17,1755414,2017-06-27,14359734110.0
1755420,2707979,2017-06-27,94000000000.0
17,48858,2017-06-27,552534630.0
2709952,2711906,2017-06-27,2836359630.0
2710050,17,2017-06-27,1000000000.0
251458,9206,2017-06-27,96805578280.0
350561,2711992,2017-06-27,29000000000.0
2709952,249483,2017-06-27,28827522900.0
2710437,17,2017-06-27,9222967800.0
1755539,350561,2017-06-27,50000000000.0
256505,2708057,2017-06-27,300000000000.0
350561,2712024,2017-06-27,20000000000.0
2709952,2710050,2017-06-27,50000000000.0
36116,2707985,2017-06-27,1205000000000.0
2712543,300787,2017-06-27,1070000000.0
2711459,2712017,2017-06-27,3060000000.0
2709952,115617,2017-06-27,1854211250.0
2710050,17,2017-06-27,50000000000.0
17,1755414,2017-06-27,89990000000.0
17,2710645,2017-06-27,11990000000.0
17,2709952,2017-06-27,213990000000.0
230787,2712529,2017-06-27,800000000.0
2709952,249483,2017-06-27,29114377900.0
2709952,249483,2017-06-27,27878812500.0
460740,2712535,2017-06-27,5758506490.0
2712545,300787,2017-06-27,22804928350.0
2709952,251064,2017-06-27,20052975970.0
2709952,249483,2017-06-27,29400178300.0
17,247670,2017-06-27,6410434030.0
17,2471355,2017-06-27,12616735600.0
2712537,2712538,2017-06-27,5187864240.0
256505,2710437,2017-06-27,9222967800.0
17,2710505,2017-06-27,159150000000.0
2712534,2337263,2017-06-27,468501400.0
1755414,2022114,2017-06-27,95345240231.0
1755414,251582,2017-06-27,2878056038.0
2712405,2712404,2017-06-27,5000000000.0
17,2710505,2017-06-27,229160000000.0
43115,2712530,2017-06-27,159809493750.0
17,2710645,2017-06-27,15990000000.0
17,247955,2017-06-27,9990000000.0
350561,2712016,2017-06-27,1000000000.0
2707985,17,2017-06-27,1205000000000.0
254297,300787,2017-06-27,27007400000.0
17,2709952,2017-06-27,30990000000.0
1755414,2712532,2017-06-27,1640463812.0
256505,2712541,2017-06-27,5002597000.0
2712544,11385,2017-06-27,74000000000.0
17,2710478,2017-06-27,3868904460.0
2709952,249483,2017-06-27,29214908100.0
17,222178,2017-06-27,1990000000.0
1755414,249483,2017-06-27,15683285955.0
256505,72841,2017-06-27,50000000000.0
2709952,418680,2017-06-27,20471590.0
1755414,249483,2017-06-27,14359734118.0
17,1755414,2017-06-27,15683285950.0
256505,1698465,2017-06-27,200000000000.0
17,251456,2017-06-27,11704621840.0
2709952,2712540,2017-06-27,3243645070.0
2707979,17,2017-06-27,94000000000.0
256505,2490094,2017-06-27,650000000000.0
2709952,2712540,2017-06-27,1715314760.0
2709952,2335651,2017-06-27,8660000000.0
1755414,249483,2017-06-27,29976041874.0
17,455702,2017-06-27,47102303220.0
67660,2712527,2017-06-27,1017883500.0
256505,2710447,2017-06-27,25071703200.0
17,256114,2017-06-27,2840000000.0
72841,2712449,2017-06-27,50000000000.0
1755414,251582,2017-06-27,893613736.0
2709952,418680,2017-06-27,28936350.0
461421,2712528,2017-06-27,990000000.0
256505,2708382,2017-06-27,18540167300.0
2709952,249483,2017-06-27,27637429900.0
256505,2710502,2017-06-27,26693280000.0
2709952,2095170,2017-06-27,343933060.0
17,310610,2017-06-27,14235106920.0
2709952,2710050,2017-06-27,1000000000.0
17,2712526,2017-06-27,990000000.0
17,1755414,2017-06-27,1640463810.0
2709952,2711906,2017-06-27,15921419200.0
17,2712534,2017-06-27,468501400.0
17,2712539,2017-06-27,2872818830.0
17,1755414,2017-06-28,31762982980.0
17,1755414,2017-06-28,31794883210.0
2712409,2710148,2017-06-28,1075608120.0
256505,2708504,2017-06-28,26410761500.0
1755414,459758,2017-06-28,6755000084.0
2708057,17,2017-06-28,280000000000.0
2712550,2710148,2017-06-28,14522503660.0
256505,335263,2017-06-28,5000000000.0
251538,248755,2017-06-28,24990000000.0
256505,2708057,2017-06-28,338000000000.0
2712549,1755414,2017-06-28,1999000000.0
2712390,2712018,2017-06-28,5266645950.0
2709952,2711465,2017-06-28,861421900.0
17,1755414,2017-06-28,31325930460.0
17,1755414,2017-06-28,29990000000.0
2710437,17,2017-06-28,9414975600.0
17,1755414,2017-06-28,32007621830.0
1755414,459758,2017-06-28,3345697396.0
17,1755414,2017-06-28,31860542950.0
17,2709952,2017-06-28,13990000000.0
256505,2710437,2017-06-28,9414975600.0
1755414,249483,2017-06-28,31325930464.0
2709952,486287,2017-06-28,26384344000.0
2712528,2709952,2017-06-28,990000000.0
2712552,2710148,2017-06-28,1000000000.0
17,1755414,2017-06-28,30935555050.0
2710050,17,2017-06-28,12000000000.0
2710437,17,2017-06-28,9864026100.0
1755414,249483,2017-06-28,31762982983.0
256505,2708057,2017-06-28,280000000000.0
256505,2710437,2017-06-28,9864026100.0
2709952,2711465,2017-06-28,7901494980.0
2712404,2705097,2017-06-28,50736267700.0
17,340539,2017-06-28,3853285770.0
1755414,249483,2017-06-28,32412429795.0
2712455,2712487,2017-06-28,10000000000.0
256505,2710502,2017-06-28,49950000000.0
251456,251543,2017-06-28,11714621840.0
2712547,2337263,2017-06-28,387348390.0
242530,2709630,2017-06-28,17623594550.0
17,1755583,2017-06-28,27990000000.0
17,1755414,2017-06-28,31006278300.0
256505,2712548,2017-06-28,12040000000.0
2709952,486287,2017-06-28,15335305700.0
1755414,249483,2017-06-28,31006278304.0
2709952,2710050,2017-06-28,12000000000.0
17,251019,2017-06-28,371709828710.0
17,2093314,2017-06-28,157766840.0
17,2712546,2017-06-28,156566030.0
17,2709952,2017-06-28,17990000000.0
17,2709952,2017-06-28,104990000000.0
17,246967,2017-06-28,490000000.0
2712428,2712023,2017-06-28,176760400.0
1755414,249483,2017-06-28,31860542950.0
2709952,310975,2017-06-28,10500000000.0
2708057,17,2017-06-28,338000000000.0
17,2712547,2017-06-28,387348390.0
1755414,249483,2017-06-28,32007621836.0
343631,2711998,2017-06-28,4000000000.0
2712551,2710148,2017-06-28,2129868270.0
17,48858,2017-06-28,4960994070.0
2712553,2710148,2017-06-28,694300000.0
17,1755414,2017-06-28,6755000080.0
17,2709952,2017-06-28,1990000000.0
2712525,2709952,2017-06-28,5926796340.0
251582,2712549,2017-06-28,1999000000.0
17,1802803,2017-06-28,49990000000.0
1755414,249483,2017-06-28,30521397227.0
17,1755414,2017-06-28,3345697390.0
1755414,249483,2017-06-28,30525203373.0
17,1755414,2017-06-28,32122419990.0
256505,2710752,2017-06-28,120000000000.0
256505,2710502,2017-06-28,49890060000.0
2709952,2711465,2017-06-28,6597768830.0
